symbol,side,amount,price
BTCUSDT,buy,0.01,281.6659
BTCUSDT,sell,0.01,281.70923476
BTCUSDT,buy,0.01,281.8746
BTCUSDT,sell,0.01,281.8808
BTCUSDT,buy,0.01,281.97880000000004
BTCUSDT,sell,0.01,282.0503
BTCUSDT,buy,0.01,281.94687594
BTCUSDT,sell,0.01,282.0098
BTCUSDT,buy,0.01,282.04330000000004
BTCUSDT,sell,0.01,281.9325
BTCUSDT,buy,0.01,280.7506
BTCUSDT,sell,0.01,280.7764
BTCUSDT,buy,0.01,280.56919999999997
BTCUSDT,sell,0.01,280.966
