symbol,side,amount,price
BTCUSDT,buy,0.01,268.2975
BTCUSDT,sell,0.01,269.0635
BTCUSDT,buy,0.01,267.1528315
BTCUSDT,sell,0.01,269.3999
BTCUSDT,buy,0.01,267.2502
