symbol,side,amount,price
BTCUSDT,sell,0.01,305.87992044000003
BTCUSDT,buy,0.01,303.8568
BTCUSDT,sell,0.01,306.85748564
BTCUSDT,buy,0.01,306.18
BTCUSDT,sell,0.01,305.5488
BTCUSDT,buy,0.01,305.6
