symbol,side,amount,price
BTCUSDT,buy,0.01,259.8441
BTCUSDT,sell,0.01,262.9346
BTCUSDT,buy,0.01,264.04630000000003
BTCUSDT,sell,0.01,264.023
BTCUSDT,buy,0.01,264.0062
BTCUSDT,sell,0.01,264.0061
BTCUSDT,buy,0.01,264.0213
BTCUSDT,sell,0.01,263.9926
BTCUSDT,buy,0.01,264.04830000000004
BTCUSDT,sell,0.01,263.29380000000003
BTCUSDT,buy,0.01,264.52049999999997
BTCUSDT,sell,0.01,265.1501
