symbol,side,amount,price
BTCUSDT,sell,0.01,301.9379
BTCUSDT,buy,0.01,302.0312
BTCUSDT,sell,0.01,302.56303304
BTCUSDT,buy,0.01,302.0
BTCUSDT,sell,0.01,303.1822
BTCUSDT,buy,0.01,301.72240000000005
BTCUSDT,sell,0.01,301.91900000000004
