symbol,side,amount,price
BTCUSDT,buy,0.01,288.2731
BTCUSDT,sell,0.01,288.2873
BTCUSDT,buy,0.01,289.23611818
BTCUSDT,sell,0.01,289.1424
BTCUSDT,buy,0.01,289.139
BTCUSDT,sell,0.01,289.27860000000004
BTCUSDT,buy,0.01,286.1659
