symbol,side,amount,price
BTCUSDT,buy,0.01,266.105375
BTCUSDT,sell,0.01,267.1958
BTCUSDT,buy,0.01,267.3543
BTCUSDT,sell,0.01,267.4439
BTCUSDT,buy,0.01,267.444
BTCUSDT,sell,0.01,267.4439
BTCUSDT,buy,0.01,267.4439
BTCUSDT,sell,0.01,267.91290000000004
