symbol,side,amount,price
BTCUSDT,sell,0.01,304.795
BTCUSDT,buy,0.01,305.1848
BTCUSDT,sell,0.01,320.2431
BTCUSDT,buy,0.01,307.0896
BTCUSDT,sell,0.01,307.0895
BTCUSDT,buy,0.01,307.3371
BTCUSDT,sell,0.01,303.8426
BTCUSDT,buy,0.01,303.6195
BTCUSDT,sell,0.01,302.9919
BTCUSDT,buy,0.01,302.6448
