symbol,side,amount,price
BTCUSDT,sell,0.01,289.4562
BTCUSDT,buy,0.01,291.97490438
BTCUSDT,sell,0.01,292.555
BTCUSDT,buy,0.01,292.50883629
BTCUSDT,sell,0.01,294.7436
BTCUSDT,buy,0.01,294.7823
BTCUSDT,sell,0.01,295.1648
