symbol,side,amount,price
BTCUSDT,sell,0.01,302.3655
BTCUSDT,buy,0.01,301.5978
BTCUSDT,sell,0.01,301.5663
BTCUSDT,buy,0.01,300.332
BTCUSDT,sell,0.01,300.72330000000005
BTCUSDT,buy,0.01,301.25843943999996
BTCUSDT,sell,0.01,302.69831650000003
BTCUSDT,buy,0.01,302.95
BTCUSDT,sell,0.01,301.5675
BTCUSDT,buy,0.01,303.0207
BTCUSDT,sell,0.01,303.94139996
BTCUSDT,buy,0.01,303.4001
BTCUSDT,sell,0.01,303.7319
BTCUSDT,buy,0.01,302.8806
