symbol,side,amount,price
BTCUSDT,sell,0.01,271.49752658
BTCUSDT,buy,0.01,268.2137
BTCUSDT,sell,0.01,269.0385
BTCUSDT,buy,0.01,265.955
BTCUSDT,sell,0.01,266.7373
