symbol,side,amount,price
BTCUSDT,sell,0.01,302.3995
BTCUSDT,buy,0.01,300.38
BTCUSDT,sell,0.01,302.937
BTCUSDT,buy,0.01,302.35028148000004
BTCUSDT,sell,0.01,304.17400000000004
BTCUSDT,buy,0.01,303.2672
