symbol,side,amount,price
BTCUSDT,sell,0.01,306.5799
BTCUSDT,buy,0.01,307.6113
BTCUSDT,sell,0.01,307.9366
BTCUSDT,buy,0.01,309.2248
BTCUSDT,sell,0.01,303.28258055
BTCUSDT,buy,0.01,309.5564
BTCUSDT,sell,0.01,295.022
BTCUSDT,buy,0.01,309.23990000000003
BTCUSDT,sell,0.01,309.1983
BTCUSDT,buy,0.01,309.02
BTCUSDT,sell,0.01,309.1023
BTCUSDT,buy,0.01,307.4387
