symbol,side,amount,price
BTCUSDT,buy,0.01,304.1401503999999
BTCUSDT,sell,0.01,304.7367
BTCUSDT,buy,0.01,298.9296
BTCUSDT,sell,0.01,300.4384
BTCUSDT,buy,0.01,295.67830000000004
