symbol,side,amount,price
BTCUSDT,sell,0.01,306.1514
BTCUSDT,buy,0.01,306.7762
BTCUSDT,sell,0.01,310.4601
BTCUSDT,buy,0.01,302.70087500000005
BTCUSDT,sell,0.01,306.5621
BTCUSDT,buy,0.01,302.65250000000003
