symbol,side,amount,price
BTCUSDT,sell,0.01,303.2036
BTCUSDT,buy,0.01,300.8457
BTCUSDT,sell,0.01,301.5782
BTCUSDT,buy,0.01,300.61830000000003
BTCUSDT,sell,0.01,300.8342
