symbol,side,amount,price
BTCUSDT,sell,0.01,251.8129
BTCUSDT,buy,0.01,250.3455
BTCUSDT,sell,0.01,250.2798
BTCUSDT,buy,0.01,249.1968
BTCUSDT,sell,0.01,250.21861998000003
BTCUSDT,buy,0.01,251.7662
