symbol,side,amount,price
BTCUSDT,buy,0.01,301.8519
BTCUSDT,sell,0.01,302.5493
BTCUSDT,buy,0.01,303.13193275000003
BTCUSDT,sell,0.01,303.3798
BTCUSDT,buy,0.01,301.4692
